9.510993361473083496e-01,1.416044682264328003e-01,1.373198777437210083e-01,-2.003174973651766777e-03
9.527722001075744629e-01,1.467638909816741943e-01,1.423563957214355469e-01,-1.991234486922621727e-03
9.544304609298706055e-01,1.517959833145141602e-01,1.472736746072769165e-01,-1.966651296243071556e-03
9.560735225677490234e-01,1.566954553127288818e-01,1.520667821168899536e-01,-1.928898738697171211e-03
9.577008485794067383e-01,1.614570021629333496e-01,1.567307114601135254e-01,-1.877449685707688332e-03
9.593117833137512207e-01,1.660753190517425537e-01,1.612605303525924683e-01,-1.811777590773999691e-03
9.609057307243347168e-01,1.705451160669326782e-01,1.656512469053268433e-01,-1.731355558149516582e-03
9.624820351600646973e-01,1.748610585927963257e-01,1.698979139328002930e-01,-1.635656924918293953e-03
9.640401601791381836e-01,1.790178567171096802e-01,1.739955395460128784e-01,-1.524154795333743095e-03
9.655795097351074219e-01,1.830102056264877319e-01,1.779391616582870483e-01,-1.396322506479918957e-03
9.670993685722351074e-01,1.868328005075454712e-01,1.817238330841064453e-01,-1.251633162610232830e-03
9.685992598533630371e-01,1.904803514480590820e-01,1.853445619344711304e-01,-1.089559984393417835e-03
9.700784683227539062e-01,1.939475238323211670e-01,1.887964010238647461e-01,-9.095762507058680058e-04
9.715364575386047363e-01,1.972290277481079102e-01,1.920743733644485474e-01,-7.111551822163164616e-04
9.729725718498229980e-01,2.003195583820343018e-01,1.951735019683837891e-01,-4.937699995934963226e-04
9.743862748146057129e-01,2.032138109207153320e-01,1.980888247489929199e-01,-2.568938361946493387e-04
9.757769107818603516e-01,2.059064954519271851e-01,2.008153796195983887e-01,0.000000000000000000e+00
9.771438241004943848e-01,2.083922773599624634e-01,2.033482044935226440e-01,0.000000000000000000e+00
9.784865379333496094e-01,2.106658667325973511e-01,2.056823223829269409e-01,1.328226178884506226e-03
9.798042774200439453e-01,2.127219587564468384e-01,2.078127562999725342e-01,2.910214476287364960e-03
9.810966253280639648e-01,2.145552486181259155e-01,2.097345590591430664e-01,4.613947588950395584e-03
9.823628067970275879e-01,2.161604464054107666e-01,2.114427536725997925e-01,6.307407747954130173e-03
9.836022853851318359e-01,2.175322175025939941e-01,2.129323631525039673e-01,7.858577184379100800e-03
9.848144650459289551e-01,2.186652719974517822e-01,2.141984403133392334e-01,9.135439060628414154e-03
9.859987497329711914e-01,2.195543050765991211e-01,2.152359932661056519e-01,1.000597514212131500e-02
9.871544837951660156e-01,2.201940119266510010e-01,2.160400748252868652e-01,1.033816765993833542e-02
9.882811307907104492e-01,2.205791026353836060e-01,2.166057080030441284e-01,9.999999776482582092e-03
9.893779754638671875e-01,2.207042425870895386e-01,2.169279307126998901e-01,9.999999776482582092e-03
9.904445409774780273e-01,2.205641418695449829e-01,2.170017659664154053e-01,8.921172469854354858e-03
9.914801120758056641e-01,2.201534956693649292e-01,2.168222516775131226e-01,7.278258446604013443e-03
9.924841523170471191e-01,2.194669991731643677e-01,2.163844257593154907e-01,5.309551022946834564e-03
9.934560060501098633e-01,2.184993624687194824e-01,2.156833112239837646e-01,3.253341885283589363e-03
9.943950772285461426e-01,2.172452509403228760e-01,2.147139459848403931e-01,1.347923534922301769e-03
9.953007698059082031e-01,2.156993746757507324e-01,2.134713530540466309e-01,-1.684121525613591075e-04
9.961724877357482910e-01,2.138564288616180420e-01,2.119505703449249268e-01,-1.057372777722775936e-03
9.970095753669738770e-01,2.117111086845397949e-01,2.101466357707977295e-01,-1.080666086636483669e-03
9.978114962577819824e-01,2.092581093311309814e-01,2.080545872449874878e-01,1.734723475976807094e-18
9.985776543617248535e-01,2.064921259880065918e-01,2.056694328784942627e-01,0.000000000000000000e+00
9.993073344230651855e-01,2.034078687429428101e-01,2.029862254858016968e-01,2.257340773940086365e-02
1.000000000000000000e+00,2.000000029802322388e-01,2.000000029802322388e-01,7.999999821186065674e-02
1.000000000000000000e+00,2.000000029802322388e-01,2.000000029802322388e-01,7.999999821186065674e-02
1.002336502075195312e+00,1.838509738445281982e-01,1.856656819581985474e-01,1.073796674609184265e-01
1.004152774810791016e+00,1.637206971645355225e-01,1.675659120082855225e-01,1.347657293081283569e-01
1.005493521690368652e+00,1.405665874481201172e-01,1.465600132942199707e-01,1.574394851922988892e-01
1.006403446197509766e+00,1.153459846973419189e-01,1.235072538256645203e-01,1.706822365522384644e-01
1.006927251815795898e+00,8.901628851890563965e-02,9.926692396402359009e-02,1.697753071784973145e-01
1.007109761238098145e+00,6.253487616777420044e-02,7.469831407070159912e-02,1.500000059604644775e-01
1.006995558738708496e+00,3.685913234949111938e-02,5.066070705652236938e-02,1.500000059604644775e-01
1.006629467010498047e+00,1.294642873108386993e-02,2.801339328289031982e-02,1.248668134212493896e-01
1.006056189537048340e+00,-8.245849981904029846e-03,7.615661714226007462e-03,9.303041547536849976e-02
1.005320549011230469e+00,-2.576032280921936035e-02,-9.673200547695159912e-03,5.827074125409126282e-02
1.004467129707336426e+00,-3.863961249589920044e-02,-2.299390546977519989e-02,2.436771616339683533e-02
1.003540754318237305e+00,-4.592633992433547974e-02,-3.148716688156127930e-02,-4.898725543171167374e-03
1.002586126327514648e+00,-4.666312038898468018e-02,-3.429369255900382996e-02,-2.574864961206912994e-02
1.001647949218750000e+00,-3.989257663488388062e-02,-3.055419959127902985e-02,-3.440212458372116089e-02
1.000771045684814453e+00,-2.465733140707015991e-02,-1.940939761698246002e-02,-2.707921899855136871e-02
1.000000000000000000e+00,0.000000000000000000e+00,2.775557561562891351e-17,2.775557561562891351e-17
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,8.500000238418579102e-01,6.000000238418579102e-01
1.000000000000000000e+00,1.000000000000000000e+00,8.500000238418579102e-01,6.000000238418579102e-01
1.000018477439880371e+00,1.004134058952331543e+00,8.535507321357727051e-01,6.008803844451904297e-01
1.000036478042602539e+00,1.008196115493774414e+00,8.570397496223449707e-01,6.016851067543029785e-01
1.000054240226745605e+00,1.012186765670776367e+00,8.604673743247985840e-01,6.024146676063537598e-01
1.000071763992309570e+00,1.016106367111206055e+00,8.638339638710021973e-01,6.030694246292114258e-01
1.000088930130004883e+00,1.019955277442932129e+00,8.671398162841796875e-01,6.036499142646789551e-01
1.000105738639831543e+00,1.023734092712402344e+00,8.703854084014892578e-01,6.041565537452697754e-01
1.000122308731079102e+00,1.027442932128906250e+00,8.735710382461547852e-01,6.045897603034973145e-01
1.000138521194458008e+00,1.031082510948181152e+00,8.766970634460449219e-01,6.049499511718750000e-01
1.000154376029968262e+00,1.034653067588806152e+00,8.797638416290283203e-01,6.052376031875610352e-01
1.000169992446899414e+00,1.038155078887939453e+00,8.827717900276184082e-01,6.054531335830688477e-01
1.000185251235961914e+00,1.041588902473449707e+00,8.857211470603942871e-01,6.055970191955566406e-01
1.000200271606445312e+00,1.044955015182495117e+00,8.886123895645141602e-01,6.056696772575378418e-01
1.000214934349060059e+00,1.048253893852233887e+00,8.914458155632019043e-01,6.056715250015258789e-01
1.000229358673095703e+00,1.051485896110534668e+00,8.942217826843261719e-01,6.056030392646789551e-01
1.000243544578552246e+00,1.054651379585266113e+00,8.969407081604003906e-01,6.054646372795104980e-01
1.000257253646850586e+00,1.057750821113586426e+00,8.996028304100036621e-01,6.052567362785339355e-01
1.000270843505859375e+00,1.060784697532653809e+00,9.022086858749389648e-01,6.049798130989074707e-01
1.000284075736999512e+00,1.063753366470336914e+00,9.047584533691406250e-01,6.046343445777893066e-01
1.000296950340270996e+00,1.066657185554504395e+00,9.072526097297668457e-01,6.042206883430480957e-01
1.000309586524963379e+00,1.069496631622314453e+00,9.096914529800415039e-01,6.037393212318420410e-01
1.000321984291076660e+00,1.072272181510925293e+00,9.120754003524780273e-01,6.031906604766845703e-01
1.000334143638610840e+00,1.074984192848205566e+00,9.144047498703002930e-01,6.025751829147338867e-01
1.000345945358276367e+00,1.077633023262023926e+00,9.166798591613769531e-01,6.018933057785034180e-01
1.000357389450073242e+00,1.080219268798828125e+00,9.189011454582214355e-01,6.011455059051513672e-01
1.000368714332580566e+00,1.082743048667907715e+00,9.210689663887023926e-01,6.003321409225463867e-01
1.000379681587219238e+00,1.085205078125000000e+00,9.231836199760437012e-01,5.994537472724914551e-01
1.000390291213989258e+00,1.087605714797973633e+00,9.252454638481140137e-01,5.985106825828552246e-01
1.000400781631469727e+00,1.089945197105407715e+00,9.272549748420715332e-01,5.975034236907958984e-01
1.000410914421081543e+00,1.092224121093750000e+00,9.292123317718505859e-01,5.964324474334716797e-01
1.000420808792114258e+00,1.094442963600158691e+00,9.311180710792541504e-01,5.952981114387512207e-01
1.000430345535278320e+00,1.096601843833923340e+00,9.329724311828613281e-01,5.941009521484375000e-01
1.000439763069152832e+00,1.098701477050781250e+00,9.347757697105407715e-01,5.928413271903991699e-01
1.000448822975158691e+00,1.100742220878601074e+00,9.365285634994506836e-01,5.915197134017944336e-01
1.000457644462585449e+00,1.102724313735961914e+00,9.382310509681701660e-01,5.901365280151367188e-01
1.000466227531433105e+00,1.104648351669311523e+00,9.398836493492126465e-01,5.886921882629394531e-01
1.000474572181701660e+00,1.106514811515808105e+00,9.414867162704467773e-01,5.871872305870056152e-01
1.000482678413391113e+00,1.108323812484741211e+00,9.430405497550964355e-01,5.856220126152038574e-01
1.000490427017211914e+00,1.110076069831848145e+00,9.445455670356750488e-01,5.839970111846923828e-01
1.000497937202453613e+00,1.111771941184997559e+00,9.460021257400512695e-01,5.823126435279846191e-01
1.000505328178405762e+00,1.113411784172058105e+00,9.474105834960937500e-01,5.805693268775939941e-01
1.000512361526489258e+00,1.114995956420898438e+00,9.487712979316711426e-01,5.787675976753234863e-01
1.000519156455993652e+00,1.116525053977966309e+00,9.500846266746520996e-01,5.769077539443969727e-01
1.000525712966918945e+00,1.117999315261840820e+00,9.513508677482604980e-01,5.749903321266174316e-01
1.000532031059265137e+00,1.119419217109680176e+00,9.525704979896545410e-01,5.730158090591430664e-01
1.000538110733032227e+00,1.120785236358642578e+00,9.537438154220581055e-01,5.709844827651977539e-01
1.000543951988220215e+00,1.122097849845886230e+00,9.548711180686950684e-01,5.688969492912292480e-01
1.000549554824829102e+00,1.123357176780700684e+00,9.559528827667236328e-01,5.667535066604614258e-01
1.000555038452148438e+00,1.124564051628112793e+00,9.569893479347229004e-01,5.645546913146972656e-01
1.000560164451599121e+00,1.125718474388122559e+00,9.579809904098510742e-01,5.623009204864501953e-01
1.000565052032470703e+00,1.126821160316467285e+00,9.589281082153320312e-01,5.599926114082336426e-01
1.000569701194763184e+00,1.127872467041015625e+00,9.598310589790344238e-01,5.576302409172058105e-01
1.000574231147766113e+00,1.128872752189636230e+00,9.606902003288269043e-01,5.552142262458801270e-01
1.000578403472900391e+00,1.129822492599487305e+00,9.615058898925781250e-01,5.527449846267700195e-01
1.000582456588745117e+00,1.130721926689147949e+00,9.622785449028015137e-01,5.502229928970336914e-01
1.000586152076721191e+00,1.131571769714355469e+00,9.630084037780761719e-01,5.476487278938293457e-01
1.000589728355407715e+00,1.132372260093688965e+00,9.636959433555603027e-01,5.450224876403808594e-01
1.000593185424804688e+00,1.133123755455017090e+00,9.643414616584777832e-01,5.423448681831359863e-01
1.000596284866333008e+00,1.133826851844787598e+00,9.649453759193420410e-01,5.396162271499633789e-01
1.000599145889282227e+00,1.134481906890869141e+00,9.655079841613769531e-01,5.368370413780212402e-01
1.000601887702941895e+00,1.135089278221130371e+00,9.660296440124511719e-01,5.340076684951782227e-01
1.000604391098022461e+00,1.135649323463439941e+00,9.665107131004333496e-01,5.311286449432373047e-01
1.000606656074523926e+00,1.136162638664245605e+00,9.669516086578369141e-01,5.282003879547119141e-01
1.000608801841735840e+00,1.136629581451416016e+00,9.673526287078857422e-01,5.252233147621154785e-01
1.000610589981079102e+00,1.137050509452819824e+00,9.677141904830932617e-01,5.221979022026062012e-01
1.000612258911132812e+00,1.137425899505615234e+00,9.680365920066833496e-01,5.191245079040527344e-01
1.000613808631896973e+00,1.137756109237670898e+00,9.683201909065246582e-01,5.160036683082580566e-01
1.000615000724792480e+00,1.138041615486145020e+00,9.685654044151306152e-01,5.128358006477355957e-01
1.000616073608398438e+00,1.138282775878906250e+00,9.687725901603698730e-01,5.096212625503540039e-01
1.000617027282714844e+00,1.138480067253112793e+00,9.689420461654663086e-01,5.063605904579162598e-01
1.000617623329162598e+00,1.138633847236633301e+00,9.690741300582885742e-01,5.030542016029357910e-01
1.000618219375610352e+00,1.138744592666625977e+00,9.691693186759948730e-01,4.997025132179260254e-01
1.000618457794189453e+00,1.138812780380249023e+00,9.692277908325195312e-01,4.963059723377227783e-01
1.000618577003479004e+00,1.138838648796081543e+00,9.692500829696655273e-01,4.928650259971618652e-01
1.000618577003479004e+00,1.138822793960571289e+00,9.692364335060119629e-01,4.893801212310791016e-01
1.000618219375610352e+00,1.138765573501586914e+00,9.691872596740722656e-01,4.858516752719879150e-01
1.000617861747741699e+00,1.138667345046997070e+00,9.691028594970703125e-01,4.822801351547241211e-01
1.000617265701293945e+00,1.138528585433959961e+00,9.689836502075195312e-01,4.786659479141235352e-01
1.000616431236267090e+00,1.138349652290344238e+00,9.688299894332885742e-01,4.750095605850219727e-01
1.000615477561950684e+00,1.138131022453308105e+00,9.686422348022460938e-01,4.713113903999328613e-01
1.000614285469055176e+00,1.137873172760009766e+00,9.684207439422607422e-01,4.675718843936920166e-01
1.000612974166870117e+00,1.137576341629028320e+00,9.681658148765563965e-01,4.637914896011352539e-01
1.000611424446105957e+00,1.137241125106811523e+00,9.678778648376464844e-01,4.599706530570983887e-01
1.000609755516052246e+00,1.136867880821228027e+00,9.675572514533996582e-01,4.561097919940948486e-01
1.000607967376708984e+00,1.136456966400146484e+00,9.672043323516845703e-01,4.522093832492828369e-01
1.000605940818786621e+00,1.136008858680725098e+00,9.668194651603698730e-01,4.482698142528533936e-01
1.000603795051574707e+00,1.135523915290832520e+00,9.664030075073242188e-01,4.442915618419647217e-01
1.000601530075073242e+00,1.135002732276916504e+00,9.659553170204162598e-01,4.402750432491302490e-01
1.000599026679992676e+00,1.134445548057556152e+00,9.654767513275146484e-01,4.362207353115081787e-01
1.000596404075622559e+00,1.133852839469909668e+00,9.649676084518432617e-01,4.321290552616119385e-01
1.000593543052673340e+00,1.133224964141845703e+00,9.644283652305603027e-01,4.280004203319549561e-01
1.000590682029724121e+00,1.132562398910522461e+00,9.638593196868896484e-01,4.238352775573730469e-01
1.000587463378906250e+00,1.131865620613098145e+00,9.632608294486999512e-01,4.196341037750244141e-01
1.000584244728088379e+00,1.131134986877441406e+00,9.626332521438598633e-01,4.153973162174224854e-01
1.000580906867980957e+00,1.130370855331420898e+00,9.619769454002380371e-01,4.111253619194030762e-01
1.000577330589294434e+00,1.129573702812194824e+00,9.612922668457031250e-01,4.068186581134796143e-01
1.000573635101318359e+00,1.128744006156921387e+00,9.605796337127685547e-01,4.024776518344879150e-01
1.000569820404052734e+00,1.127882122993469238e+00,9.598393440246582031e-01,3.981027901172637939e-01
1.000565767288208008e+00,1.126988410949707031e+00,9.590716958045959473e-01,3.936945199966430664e-01
1.000561714172363281e+00,1.126063346862792969e+00,9.582772254943847656e-01,3.892532587051391602e-01
1.000557422637939453e+00,1.125107407569885254e+00,9.574561119079589844e-01,3.847794830799102783e-01
1.000553011894226074e+00,1.124120950698852539e+00,9.566088318824768066e-01,3.802736103534698486e-01
1.000548481941223145e+00,1.123104333877563477e+00,9.557356834411621094e-01,3.757360577583312988e-01
1.000543832778930664e+00,1.122058033943176270e+00,9.548370242118835449e-01,3.711673021316528320e-01
1.000539064407348633e+00,1.120982527732849121e+00,9.539132714271545410e-01,3.665677607059478760e-01
1.000534057617187500e+00,1.119878172874450684e+00,9.529647231101989746e-01,3.619378805160522461e-01
1.000529050827026367e+00,1.118745446205139160e+00,9.519917368888854980e-01,3.572781085968017578e-01
1.000523924827575684e+00,1.117584705352783203e+00,9.509947299957275391e-01,3.525888621807098389e-01
1.000518560409545898e+00,1.116396307945251465e+00,9.499740600585937500e-01,3.478706181049346924e-01
1.000513195991516113e+00,1.115180730819702148e+00,9.489299654960632324e-01,3.431237637996673584e-01
1.000507593154907227e+00,1.113938450813293457e+00,9.478629827499389648e-01,3.383487761020660400e-01
1.000501990318298340e+00,1.112669825553894043e+00,9.467733502388000488e-01,3.335461020469665527e-01
1.000496268272399902e+00,1.111375212669372559e+00,9.456614255905151367e-01,3.287161588668823242e-01
1.000490307807922363e+00,1.110055208206176758e+00,9.445276260375976562e-01,3.238594233989715576e-01
1.000484347343444824e+00,1.108710050582885742e+00,9.433723092079162598e-01,3.189762830734252930e-01
1.000478267669677734e+00,1.107340335845947266e+00,9.421957731246948242e-01,3.140671849250793457e-01
1.000472068786621094e+00,1.105946302413940430e+00,9.409984350204467773e-01,3.091326057910919189e-01
1.000465750694274902e+00,1.104528427124023438e+00,9.397805929183959961e-01,3.041729629039764404e-01
1.000459313392639160e+00,1.103087186813354492e+00,9.385426640510559082e-01,2.991886734962463379e-01
1.000452756881713867e+00,1.101622939109802246e+00,9.372850060462951660e-01,2.941802144050598145e-01
1.000446200370788574e+00,1.100136041641235352e+00,9.360079765319824219e-01,2.891480326652526855e-01
1.000439405441284180e+00,1.098627090454101562e+00,9.347118735313415527e-01,2.840925157070159912e-01
1.000432610511779785e+00,1.097096443176269531e+00,9.333971142768859863e-01,2.790141701698303223e-01
1.000425696372985840e+00,1.095544338226318359e+00,9.320640563964843750e-01,2.739133536815643311e-01
1.000418663024902344e+00,1.093971371650695801e+00,9.307130575180053711e-01,2.687906026840209961e-01
1.000411629676818848e+00,1.092378020286560059e+00,9.293444752693176270e-01,2.636462748050689697e-01
1.000404357910156250e+00,1.090764522552490234e+00,9.279586076736450195e-01,2.584808468818664551e-01
1.000397086143493652e+00,1.089131355285644531e+00,9.265559315681457520e-01,2.532947659492492676e-01
1.000389814376831055e+00,1.087478995323181152e+00,9.251366853713989258e-01,2.480884343385696411e-01
1.000382304191589355e+00,1.085807919502258301e+00,9.237013459205627441e-01,2.428623288869857788e-01
1.000374794006347656e+00,1.084118366241455078e+00,9.222501516342163086e-01,2.376168817281723022e-01
1.000367164611816406e+00,1.082410812377929688e+00,9.207835197448730469e-01,2.323525249958038330e-01
1.000359535217285156e+00,1.080685734748840332e+00,9.193018078804016113e-01,2.270697057247161865e-01
1.000351786613464355e+00,1.078943490982055664e+00,9.178054332733154297e-01,2.217688560485839844e-01
1.000343918800354004e+00,1.077184557914733887e+00,9.162946343421936035e-01,2.164504230022430420e-01
1.000335931777954102e+00,1.075409293174743652e+00,9.147698879241943359e-01,2.111148238182067871e-01
1.000327944755554199e+00,1.073618173599243164e+00,9.132314324378967285e-01,2.057625353336334229e-01
1.000319957733154297e+00,1.071811556816101074e+00,9.116797447204589844e-01,2.003939747810363770e-01
1.000311851501464844e+00,1.069989919662475586e+00,9.101151227951049805e-01,1.950095742940902710e-01
1.000303626060485840e+00,1.068153619766235352e+00,9.085379242897033691e-01,1.896097958087921143e-01
1.000295400619506836e+00,1.066303133964538574e+00,9.069485068321228027e-01,1.841950714588165283e-01
1.000287055969238281e+00,1.064438939094543457e+00,9.053472280502319336e-01,1.787658184766769409e-01
1.000278711318969727e+00,1.062561273574829102e+00,9.037345051765441895e-01,1.733225136995315552e-01
1.000270366668701172e+00,1.060670614242553711e+00,9.021106362342834473e-01,1.678655743598937988e-01
1.000261783599853516e+00,1.058767437934875488e+00,9.004759788513183594e-01,1.623954325914382935e-01
1.000253319740295410e+00,1.056852221488952637e+00,8.988309502601623535e-01,1.569125503301620483e-01
1.000244736671447754e+00,1.054925203323364258e+00,8.971758484840393066e-01,1.514173597097396851e-01
1.000236034393310547e+00,1.052986979484558105e+00,8.955110311508178711e-01,1.459102928638458252e-01
1.000227451324462891e+00,1.051037788391113281e+00,8.938369154930114746e-01,1.403917968273162842e-01
1.000218629837036133e+00,1.049078226089477539e+00,8.921537995338439941e-01,1.348623037338256836e-01
1.000209927558898926e+00,1.047108650207519531e+00,8.904621005058288574e-01,1.293222606182098389e-01
1.000201106071472168e+00,1.045129418373107910e+00,8.887621164321899414e-01,1.237720996141433716e-01
1.000192165374755859e+00,1.043140888214111328e+00,8.870542049407958984e-01,1.182122677564620972e-01
1.000183343887329102e+00,1.041143774986267090e+00,8.853387832641601562e-01,1.126432046294212341e-01
1.000174403190612793e+00,1.039138197898864746e+00,8.836162090301513672e-01,1.070653423666954041e-01
1.000165462493896484e+00,1.037124633789062500e+00,8.818867802619934082e-01,1.014791354537010193e-01
1.000156402587890625e+00,1.035103678703308105e+00,8.801509141921997070e-01,9.588500857353210449e-02
1.000147342681884766e+00,1.033075451850891113e+00,8.784089088439941406e-01,9.028340131044387817e-02
1.000138282775878906e+00,1.031040668487548828e+00,8.766611814498901367e-01,8.467476814985275269e-02
1.000129222869873047e+00,1.028999567031860352e+00,8.749080896377563477e-01,7.905953377485275269e-02
1.000120043754577637e+00,1.026952624320983887e+00,8.731499314308166504e-01,7.343814522027969360e-02
1.000110983848571777e+00,1.024900317192077637e+00,8.713871240615844727e-01,6.781104207038879395e-02
1.000101804733276367e+00,1.022842884063720703e+00,8.696199655532836914e-01,6.217866390943527222e-02
1.000092625617980957e+00,1.020780920982360840e+00,8.678489327430725098e-01,5.654144659638404846e-02
1.000083327293395996e+00,1.018714666366577148e+00,8.660742640495300293e-01,5.089983344078063965e-02
1.000074148178100586e+00,1.016644716262817383e+00,8.642963767051696777e-01,4.525426402688026428e-02
1.000064969062805176e+00,1.014571428298950195e+00,8.625156283378601074e-01,3.960517421364784241e-02
1.000055670738220215e+00,1.012495279312133789e+00,8.607323169708251953e-01,3.395300731062889099e-02
1.000046372413635254e+00,1.010416507720947266e+00,8.589469194412231445e-01,2.829820476472377777e-02
1.000037193298339844e+00,1.008335709571838379e+00,8.571596741676330566e-01,2.264120243489742279e-02
1.000027894973754883e+00,1.006253242492675781e+00,8.553709983825683594e-01,1.698243990540504456e-02
1.000018596649169922e+00,1.004169583320617676e+00,8.535812497138977051e-01,1.132235955446958542e-02
1.000009298324584961e+00,1.002084970474243164e+00,8.517907857894897461e-01,5.661399569362401962e-03
1.000000000000000000e+00,1.000000000000000000e+00,8.500000238418579102e-01,1.110223024625156540e-16
